0
294
292
294
295
294
293
293
293
293
295
294
290
292
296
295
291
291
296
295
291
290
295
295
292
291
292
295
294
293
293
294
294
294
293
292
293
297
294
290
292
296
295
291
290
296
296
291
291
294
295
293
291
293
294
293
292
293
292
293
295
294
289
291
296
295
290
291
296
297
291
291
295
295
292
291
293
295
294
292
293
293
293
295
293
290
292
296
294
290
291
296
295
290
289
295
294
291
291
292
294
293
292
292
293
293
292
292
292
292
296
293
290
291
295
294
290
291
295
296
291
291
294
295
293
291
292
294
293
292
293
292
293
294
293
289
292
296
294
290
291
295
295
290
290
295
295
291
291
292
295
293
292
293
294
293
294
293
292
292
296
294
290
292
295
295
291
289
296
295
291
291
294
294
293
292
292
294
293
292
292
291
292
295
294
289
291
295
294
290
290
295
296
290
291
294
294
292
291
293
294
293
292
293
293
292
293
293
289
292
296
294
290
291
295
294
290
289
295
294
291
290
292
294
293
291
292
293
293
292
292
292
292
296
294
290
291
295
295
290
291
295
296
292
291
294
295
293
291
292
293
292
292
292
292
293
294
293
290
292
295
294
291
291
296
296
291
291
295
295
292
292
293
294
294
292
294
294
293
295
294
291
292
297
294
